"ID","Rating"
20058,4
20059,3
20060,4
20061,5
20062,2
20063,5
20064,3
20065,5
20066,1
20067,4
20068,5
20069,5
20070,4
20071,4
20072,4
20073,5
20074,5
20075,4
20076,3
20077,5
20078,3
20079,5
20080,5
20081,4
20082,4
20083,5
20084,3
20085,4
20086,4
20087,1
20088,5
20089,4
20090,2
20091,4
20092,4
20093,4
20094,4
20095,3
20096,4
20097,4
20098,3
20099,5
20100,5
20101,4
20102,3
20103,3
20104,5
20105,3
20106,4
20107,3
20108,4
20109,5
20110,5
20111,3
20112,3
20113,4
20114,4
20115,3
20116,4
20117,5
20118,1
20119,3
20120,3
20121,4
20122,4
20123,3
20124,5
20125,4
20126,5
20127,3
20128,4
20129,4
20130,4
20131,5
20132,4
20133,3
20134,4
20135,3
20136,3
20137,2
20138,3
20139,2
20140,3
20141,5
20142,1
20143,5
20144,3
20145,3
20146,2
20147,2
20148,2
20149,5
20150,5
20151,5
20152,3
20153,3
20154,3
20155,4
20156,2
20157,3
20158,1
20159,4
20160,4
20161,2
20162,5
20163,2
20164,3
20165,4
20166,4
20167,5
20168,5
20169,4
20170,4
20171,3
20172,3
20173,5
20174,2
20175,3
20176,4
20177,3
20178,2
20179,5
20180,5
20181,5
20182,3
20183,1
20184,3
20185,3
20186,5
20187,5
20188,2
20189,4
20190,3
20191,5
20192,3
20193,4
20194,5
20195,4
20196,1
20197,4
20198,4
20199,4
20200,4
20201,3
20202,5
20203,3
20204,4
20205,3
20206,4
20207,3
20208,1
20209,4
20210,4
20211,4
20212,2
20213,4
20214,5
20215,4
20216,4
20217,5
20218,2
20219,3
20220,5
20221,5
20222,5
20223,4
20224,3
20225,4
20226,2
20227,3
20228,3
20229,5
20230,4
20231,4
20232,2
20233,2
20234,5
20235,4
20236,3
20237,5
20238,5
20239,4
20240,4
20241,2
20242,5
20243,4
20244,5
20245,4
20246,3
20247,2
20248,4
20249,4
20250,1
20251,3
20252,4
20253,2
20254,3
20255,4
20256,5
20257,2
20258,4
20259,5
20260,3
20261,4
20262,3
20263,1
20264,4
20265,4
20266,4
20267,3
20268,2
20269,4
20270,4
20271,4
20272,4
20273,4
20274,4
20275,4
20276,3
20277,3
20278,5
20279,4
20280,4
20281,3
20282,1
20283,3
20284,4
20285,5
20286,4
20287,4
20288,5
20289,3
20290,3
20291,2
20292,5
20293,1
20294,5
20295,3
20296,3
20297,5
20298,3
20299,3
20300,5
20301,4
20302,5
20303,2
20304,4
20305,5
20306,4
20307,3
20308,3
20309,3
20310,2
20311,2
20312,5
20313,3
20314,3
20315,2
20316,4
20317,5
20318,3
20319,5
20320,2
20321,4
20322,5
20323,1
20324,2
20325,4
20326,4
20327,3
20328,4
20329,5
20330,5
20331,3
20332,4
20333,2
20334,4
20335,3
20336,2
20337,2
20338,5
20339,4
20340,4
20341,4
20342,3
20343,5
20344,4
20345,5
20346,3
20347,3
20348,4
20349,3
20350,4
20351,4
20352,3
20353,5
20354,2
20355,4
20356,3
20357,1
20358,2
20359,4
20360,4
20361,2
20362,5
20363,5
20364,5
20365,4
20366,3
20367,4
20368,3
20369,4
20370,5
20371,4
20372,3
20373,1
20374,4
20375,4
20376,5
20377,5
20378,4
20379,4
20380,3
20381,5
20382,2
20383,4
20384,3
20385,3
20386,3
20387,3
20388,4
20389,4
20390,1
20391,3
20392,4
20393,3
20394,2
20395,4
20396,2
20397,3
20398,1
20399,3
20400,3
20401,4
20402,3
20403,3
20404,4
20405,5
20406,3
20407,4
20408,4
20409,3
20410,5
20411,5
20412,1
20413,5
20414,5
20415,4
20416,1
20417,5
20418,3
20419,5
20420,4
20421,3
20422,3
20423,1
20424,2
20425,3
20426,3
20427,2
20428,3
20429,4
20430,5
20431,3
20432,5
20433,2
20434,5
20435,4
20436,3
20437,5
20438,3
20439,4
20440,3
20441,5
20442,5
20443,2
20444,4
20445,4
20446,5
20447,4
20448,5
20449,3
20450,4
20451,3
20452,3
20453,3
20454,3
20455,3
20456,5
20457,5
20458,5
20459,2
20460,4
20461,4
20462,4
20463,4
20464,4
20465,5
20466,5
20467,3
20468,5
20469,2
20470,1
20471,4
20472,3
20473,3
20474,3
20475,3
20476,4
20477,4
20478,4
20479,5
20480,4
20481,5
20482,4
20483,2
20484,3
20485,5
20486,5
20487,2
20488,4
20489,1
20490,3
20491,4
20492,4
20493,2
20494,2
20495,3
20496,4
20497,5
20498,4
20499,4
20500,1
20501,4
20502,2
20503,4
20504,4
20505,3
20506,4
20507,3
20508,4
20509,3
20510,4
20511,5
20512,4
20513,5
20514,2
20515,5
20516,5
20517,4
20518,4
20519,5
20520,3
20521,3
20522,4
20523,2
20524,4
20525,4
20526,3
20527,5
20528,3
20529,5
20530,4
20531,5
20532,5
20533,5
20534,3
20535,5
20536,5
20537,3
20538,3
20539,4
20540,4
20541,4
20542,3
20543,4
20544,3
20545,3
20546,3
20547,3
20548,3
20549,2
20550,5
20551,5
20552,4
20553,4
20554,5
20555,5
20556,4
20557,4
20558,2
20559,4
20560,4
20561,4
20562,5
20563,4
20564,3
20565,1
20566,5
20567,1
20568,4
20569,4
20570,2
20571,4
20572,4
20573,5
20574,3
20575,3
20576,3
20577,5
20578,5
20579,3
20580,4
20581,1
20582,5
20583,4
20584,5
20585,2
20586,5
20587,5
20588,3
20589,3
20590,5
20591,4
20592,5
20593,3
20594,1
20595,3
20596,3
20597,2
20598,4
20599,4
20600,5
20601,3
20602,3
20603,4
20604,3
20605,4
20606,2
20607,3
20608,3
20609,3
20610,5
20611,5
20612,3
20613,3
20614,2
20615,3
20616,4
20617,4
20618,2
20619,5
20620,4
20621,4
20622,5
20623,2
20624,4
20625,4
20626,4
20627,5
20628,4
20629,3
20630,4
20631,3
20632,5
20633,5
20634,3
20635,5
20636,5
20637,5
20638,1
20639,4
20640,4
20641,4
20642,1
20643,4
20644,1
20645,3
20646,3
20647,5
20648,3
20649,4
20650,2
20651,4
20652,3
20653,4
20654,4
20655,4
20656,2
20657,5
20658,5
20659,5
20660,4
20661,4
20662,5
20663,4
20664,4
20665,1
20666,4
20667,3
20668,5
20669,4
20670,3
20671,2
20672,3
20673,4
20674,4
20675,2
20676,4
20677,2
20678,5
20679,5
20680,5
20681,5
20682,4
20683,4
20684,4
20685,5
20686,3
20687,4
20688,4
20689,2
20690,1
20691,1
20692,4
20693,5
20694,5
20695,2
20696,3
20697,3
20698,4
20699,2
20700,3
20701,3
20702,4
20703,4
20704,4
20705,2
20706,4
20707,4
20708,3
20709,3
20710,5
20711,4
20712,3
20713,5
20714,3
20715,1
20716,4
20717,4
20718,4
20719,3
20720,4
20721,4
20722,5
20723,2
20724,3
20725,4
20726,4
20727,2
20728,4
20729,3
20730,5
20731,3
20732,1
20733,1
20734,3
20735,4
20736,5
20737,3
20738,2
20739,5
20740,3
20741,4
20742,4
20743,3
20744,2
20745,5
20746,4
20747,3
20748,2
20749,4
20750,3
20751,5
20752,5
20753,5
20754,4
20755,2
20756,3
20757,4
20758,5
20759,4
20760,4
20761,4
20762,4
20763,4
20764,4
20765,3
20766,5
20767,3
20768,4
20769,3
20770,3
20771,4
20772,1
20773,4
20774,2
20775,3
20776,4
20777,3
20778,4
20779,4
20780,2
20781,5
20782,4
20783,4
20784,3
20785,2
20786,5
20787,5
20788,3
20789,5
20790,3
20791,3
20792,3
20793,5
20794,1
20795,4
20796,5
20797,3
20798,3
20799,4
20800,3
20801,3
20802,4
20803,3
20804,4
20805,1
20806,4
20807,5
20808,4
20809,5
20810,1
20811,2
20812,4
20813,4
20814,5
20815,5
20816,4
20817,3
20818,3
20819,2
20820,4
20821,4
20822,5
20823,5
20824,1
20825,3
20826,3
20827,5
20828,5
20829,3
20830,4
20831,5
20832,4
20833,3
20834,3
20835,4
20836,2
20837,3
20838,2
20839,4
20840,4
20841,4
20842,3
20843,4
20844,4
20845,5
20846,5
20847,2
20848,5
20849,2
20850,2
20851,5
20852,4
20853,4
20854,5
20855,5
20856,4
20857,4
20858,2
20859,4
20860,3
20861,4
20862,5
20863,4
20864,4
20865,4
20866,3
20867,5
20868,3
20869,4
20870,5
20871,4
20872,4
20873,4
20874,4
20875,4
20876,3
20877,2
20878,4
20879,3
20880,2
20881,4
20882,5
20883,3
20884,4
20885,3
20886,5
20887,3
20888,4
20889,5
20890,3
20891,4
20892,5
20893,4
20894,4
20895,4
20896,3
20897,3
20898,5
20899,3
20900,5
20901,2
20902,3
20903,2
20904,4
20905,5
20906,3
20907,3
20908,4
20909,4
20910,2
20911,3
20912,3
20913,4
20914,3
20915,4
20916,5
20917,5
20918,4
20919,5
20920,4
20921,3
20922,5
20923,2
20924,5
20925,4
20926,3
20927,2
20928,4
20929,5
20930,3
20931,3
20932,2
20933,5
20934,4
20935,1
20936,2
20937,4
20938,5
20939,5
20940,3
20941,3
20942,2
20943,4
20944,5
20945,1
20946,4
20947,4
20948,3
20949,2
20950,2
20951,5
20952,3
20953,3
20954,5
20955,3
20956,5
20957,3
20958,5
20959,5
20960,5
20961,5
20962,3
20963,5
20964,3
20965,3
20966,2
20967,2
20968,4
20969,5
20970,4
20971,5
20972,4
20973,4
20974,5
20975,1
20976,5
20977,3
20978,4
20979,5
20980,4
20981,4
20982,3
20983,5
20984,3
20985,3
20986,5
20987,4
20988,4
20989,3
20990,4
20991,5
20992,4
20993,4
20994,4
20995,2
20996,4
20997,2
20998,3
20999,5
21000,2
21001,1
21002,1
21003,5
21004,2
21005,2
21006,3
21007,4
21008,4
21009,1
21010,5
21011,4
21012,3
21013,1
21014,3
21015,5
21016,5
21017,5
21018,5
21019,3
21020,3
21021,5
21022,5
21023,3
21024,3
21025,3
21026,4
21027,4
21028,4
21029,5
21030,3
21031,4
21032,5
21033,5
21034,3
21035,3
21036,5
21037,5
21038,3
21039,1
21040,5
21041,2
21042,1
21043,4
21044,2
21045,4
21046,5
21047,5
21048,4
21049,4
21050,3
21051,5
21052,3
21053,3
21054,1
21055,3
21056,3
21057,5
21058,3
21059,4
21060,4
21061,4
21062,4
21063,4
21064,4
21065,5
21066,4
21067,4
21068,3
21069,3
21070,4
21071,2
21072,3
21073,5
21074,1
21075,3
21076,4
21077,4
21078,5
21079,3
21080,5
21081,3
21082,4
21083,4
21084,3
21085,2
21086,2
21087,1
21088,3
21089,5
21090,2
21091,4
21092,1
21093,3
21094,1
21095,4
21096,5
21097,4
21098,2
21099,3
21100,4
21101,4
21102,5
21103,4
21104,4
21105,2
21106,5
21107,3
21108,3
21109,4
21110,4
21111,4
21112,2
21113,4
21114,4
21115,4
21116,4
21117,2
21118,2
21119,4
21120,4
21121,3
21122,3
21123,4
21124,5
21125,4
21126,5
21127,4
21128,3
21129,4
21130,3
21131,5
21132,3
21133,2
21134,3
21135,3
21136,5
21137,4
21138,5
21139,4
21140,5
21141,3
21142,4
21143,4
21144,4
21145,4
21146,4
21147,4
21148,2
21149,5
21150,3
21151,1
21152,4
21153,4
21154,3
21155,3
21156,4
21157,4
21158,2
21159,3
21160,5
21161,5
21162,4
21163,5
21164,2
21165,5
21166,1
21167,5
21168,5
21169,4
21170,2
21171,3
21172,3
21173,5
21174,2
21175,4
21176,3
21177,3
21178,5
21179,2
21180,5
21181,5
21182,3
21183,4
21184,4
21185,5
21186,4
21187,4
21188,4
21189,3
21190,3
21191,3
21192,5
21193,4
21194,5
21195,4
21196,5
21197,3
21198,4
21199,4
21200,2
21201,4
21202,3
21203,4
21204,4
21205,5
21206,5
21207,4
21208,4
21209,1
21210,4
21211,2
21212,5
21213,4
21214,4
21215,3
21216,3
21217,3
21218,4
21219,4
21220,3
21221,4
21222,3
21223,4
21224,4
21225,3
21226,3
21227,3
21228,4
21229,4
21230,2
21231,3
21232,5
21233,5
21234,4
21235,4
21236,5
21237,2
21238,1
21239,5
21240,1
21241,2
21242,3
21243,4
21244,4
21245,4
21246,5
21247,5
21248,4
21249,2
21250,5
21251,2
21252,3
21253,5
21254,4
21255,4
21256,4
21257,2
21258,4
21259,5
21260,4
21261,5
21262,4
21263,5
21264,4
21265,1
21266,3
21267,5
21268,5
21269,4
21270,4
21271,4
21272,4
21273,3
21274,4
21275,5
21276,3
21277,2
21278,1
21279,3
21280,5
21281,5
21282,4
21283,3
21284,5
21285,4
21286,2
21287,4
21288,3
21289,4
21290,2
21291,1
21292,1
21293,5
21294,5
21295,1
21296,4
21297,3
21298,4
21299,3
21300,3
21301,2
21302,1
21303,5
21304,4
21305,4
21306,4
21307,5
21308,3
21309,3
21310,4
21311,4
21312,2
21313,5
21314,4
21315,2
21316,3
21317,2
21318,5
21319,1
21320,5
21321,3
21322,4
21323,5
21324,4
21325,4
21326,3
21327,5
21328,5
21329,3
21330,3
21331,3
21332,4
21333,5
21334,3
21335,3
21336,4
21337,4
21338,3
21339,2
21340,5
21341,4
21342,4
21343,3
21344,2
21345,4
21346,4
21347,3
21348,2
21349,5
21350,3
21351,4
21352,5
21353,5
21354,4
21355,5
21356,2
21357,4
21358,4
21359,4
21360,4
21361,4
21362,3
21363,4
21364,4
21365,3
21366,4
21367,4
21368,5
21369,3
21370,5
21371,3
21372,5
21373,5
21374,4
21375,2
21376,4
21377,5
21378,4
21379,3
21380,1
21381,4
21382,3
21383,4
21384,3
21385,3
21386,4
21387,3
21388,5
21389,4
21390,4
21391,4
21392,3
21393,3
21394,3
21395,5
21396,4
21397,1
21398,2
21399,3
21400,4
21401,4
21402,5
21403,2
21404,4
21405,2
21406,5
21407,5
21408,1
21409,1
21410,3
21411,2
21412,2
21413,3
21414,2
21415,2
21416,5
21417,4
21418,2
21419,5
21420,2
21421,3
21422,4
21423,2
21424,3
21425,4
21426,4
21427,2
21428,5
21429,5
21430,3
21431,4
21432,3
21433,4
21434,4
21435,3
21436,2
21437,3
21438,4
21439,5
21440,3
21441,2
21442,4
21443,1
21444,4
21445,4
21446,3
21447,5
21448,3
21449,4
21450,4
21451,3
21452,4
21453,1
21454,3
21455,5
21456,3
21457,1
21458,3
21459,5
21460,4
21461,3
21462,3
21463,1
21464,2
21465,3
21466,4
21467,4
21468,5
21469,4
21470,4
21471,4
21472,4
21473,4
21474,5
21475,2
21476,3
21477,3
21478,5
21479,5
21480,4
21481,5
21482,5
21483,1
21484,4
21485,3
21486,4
21487,3
21488,5
21489,5
21490,5
21491,4
21492,2
21493,5
21494,3
21495,4
21496,5
21497,5
21498,5
21499,4
21500,4
21501,5
21502,4
21503,4
21504,5
21505,1
21506,3
21507,3
21508,4
21509,4
21510,5
21511,5
21512,4
21513,5
21514,1
21515,5
21516,4
21517,4
21518,4
21519,1
21520,2
21521,5
21522,4
21523,5
21524,4
21525,4
21526,3
21527,4
21528,5
21529,4
21530,4
21531,1
21532,3
21533,4
21534,1
21535,5
21536,5
21537,3
21538,5
21539,4
21540,4
21541,5
21542,5
21543,3
21544,3
21545,3
21546,4
21547,3
21548,5
21549,4
21550,2
21551,1
21552,5
21553,4
21554,5
21555,4
21556,5
21557,5
21558,5
21559,1
21560,4
21561,5
21562,1
21563,5
21564,5
21565,4
21566,2
21567,2
21568,3
21569,4
21570,3
21571,4
21572,2
21573,1
21574,3
21575,4
21576,3
21577,5
21578,5
21579,5
21580,5
21581,3
21582,5
21583,1
21584,3
21585,5
21586,3
21587,5
21588,4
21589,4
21590,3
21591,4
21592,4
21593,4
21594,3
21595,3
21596,1
21597,2
21598,5
21599,2
21600,4
21601,4
21602,1
21603,3
21604,5
21605,4
21606,3
21607,1
21608,3
21609,4
21610,3
21611,3
21612,4
21613,3
21614,2
21615,5
21616,3
21617,4
21618,2
21619,3
21620,2
21621,3
21622,4
21623,4
21624,2
21625,2
21626,4
21627,3
21628,3
21629,2
21630,5
21631,3
21632,3
21633,4
21634,5
21635,3
21636,5
21637,4
21638,5
21639,5
21640,4
21641,4
21642,5
21643,5
21644,4
21645,5
21646,4
21647,3
21648,3
21649,3
21650,3
21651,4
21652,4
21653,3
21654,4
21655,4
21656,3
21657,5
21658,3
21659,5
21660,5
21661,5
21662,5
21663,3
21664,4
21665,2
21666,4
21667,3
21668,1
21669,4
21670,2
21671,5
21672,3
21673,4
21674,3
21675,4
21676,2
21677,5
21678,4
21679,3
21680,3
21681,4
21682,4
21683,3
21684,5
21685,4
21686,5
21687,4
21688,4
21689,3
21690,2
21691,1
21692,4
21693,5
21694,4
21695,4
21696,4
21697,3
21698,4
21699,2
21700,3
21701,5
21702,5
21703,3
21704,5
21705,2
21706,3
21707,4
21708,5
21709,4
21710,3
21711,3
21712,5
21713,3
21714,5
21715,1
21716,5
21717,4
21718,2
21719,4
21720,2
21721,5
21722,2
21723,2
21724,4
21725,4
21726,1
21727,4
21728,5
21729,3
21730,5
21731,4
21732,3
21733,3
21734,4
21735,4
21736,4
21737,5
21738,5
21739,5
21740,3
21741,4
21742,2
21743,4
21744,5
21745,4
21746,1
21747,4
21748,3
21749,3
21750,2
21751,1
21752,4
21753,2
21754,5
21755,4
21756,3
21757,4
21758,2
21759,3
21760,2
21761,1
21762,4
21763,5
21764,3
21765,4
21766,3
21767,4
21768,5
21769,5
21770,3
21771,3
21772,5
21773,5
21774,5
21775,4
21776,5
21777,4
21778,5
21779,5
21780,5
21781,2
21782,3
21783,4
21784,4
21785,2
21786,3
21787,5
21788,5
21789,4
21790,5
21791,3
21792,4
21793,3
21794,2
21795,4
21796,3
21797,5
21798,3
21799,4
21800,4
21801,4
21802,5
21803,5
21804,4
21805,3
21806,5
21807,4
21808,5
21809,3
21810,4
21811,5
21812,4
21813,3
21814,4
21815,5
21816,4
21817,4
21818,3
21819,4
21820,4
21821,3
21822,4
21823,4
21824,3
21825,3
21826,4
21827,2
21828,3
21829,4
21830,4
21831,4
21832,4
21833,1
21834,1
21835,5
21836,5
21837,3
21838,5
21839,4
21840,4
21841,4
21842,1
21843,5
21844,5
21845,3
21846,5
21847,4
21848,3
21849,3
21850,3
21851,3
21852,4
21853,3
21854,5
21855,3
21856,4
21857,4
21858,4
21859,3
21860,2
21861,4
21862,1
21863,5
21864,4
21865,4
21866,4
21867,1
21868,3
21869,4
21870,3
21871,4
21872,2
21873,4
21874,4
21875,2
21876,3
21877,4
21878,5
21879,3
21880,4
21881,5
21882,4
21883,1
21884,5
21885,3
21886,5
21887,2
21888,3
21889,4
21890,3
21891,5
21892,5
21893,4
21894,5
21895,5
21896,4
21897,5
21898,4
21899,5
21900,3
21901,3
21902,5
21903,2
21904,1
21905,3
21906,5
21907,3
21908,3
21909,4
21910,3
21911,5
21912,5
21913,2
21914,4
21915,4
21916,2
21917,3
21918,1
21919,1
21920,3
21921,4
21922,3
21923,4
21924,3
21925,4
21926,4
21927,4
21928,5
21929,4
21930,3
21931,2
21932,2
21933,3
21934,5
21935,4
21936,3
21937,4
21938,5
21939,4
21940,2
21941,5
21942,2
21943,5
21944,2
21945,3
21946,3
21947,3
21948,5
21949,1
21950,3
21951,3
21952,3
21953,4
21954,4
21955,1
21956,2
21957,4
21958,4
21959,4
21960,5
21961,2
21962,4
21963,4
21964,4
21965,5
21966,5
21967,4
21968,2
21969,3
21970,5
21971,2
21972,4
21973,5
21974,5
21975,4
21976,3
21977,3
21978,2
21979,5
21980,5
21981,4
21982,4
21983,3
21984,4
21985,3
21986,1
21987,3
21988,5
21989,5
21990,3
21991,3
21992,5
21993,5
21994,3
21995,3
21996,3
21997,4
21998,4
21999,2
22000,4
22001,3
22002,5
22003,2
22004,1
22005,5
22006,4
22007,4
22008,4
22009,4
22010,4
22011,5
22012,4
22013,1
22014,3
22015,5
22016,5
22017,2
22018,5
22019,3
22020,4
22021,5
22022,5
22023,2
22024,4
22025,4
22026,4
22027,4
22028,2
22029,4
22030,1
22031,4
22032,4
22033,5
22034,4
22035,4
22036,3
22037,5
22038,2
22039,5
22040,4
22041,4
22042,2
22043,4
22044,3
22045,5
22046,3
22047,5
22048,5
22049,3
22050,5
22051,2
22052,4
22053,3
22054,4
22055,4
22056,5
22057,5
22058,4
22059,5
22060,2
22061,1
22062,2
22063,5
22064,5
22065,4
22066,5
22067,5
22068,1
22069,3
22070,3
22071,2
22072,5
22073,5
22074,5
22075,3
22076,4
22077,3
22078,5
22079,3
22080,5
22081,4
22082,5
22083,3
22084,5
22085,5
22086,5
22087,5
22088,3
22089,4
22090,2
22091,2
22092,1
22093,4
22094,4
22095,4
22096,5
22097,5
22098,2
22099,3
22100,1
22101,5
22102,4
22103,4
22104,3
22105,4
22106,2
22107,4
22108,5
22109,4
22110,1
22111,5
22112,3
22113,4
22114,5
22115,5
22116,1
22117,4
22118,2
22119,5
22120,2
22121,3
22122,3
22123,4
22124,5
22125,3
22126,1
22127,4
22128,5
22129,3
22130,3
22131,4
22132,4
22133,5
22134,3
22135,5
22136,4
22137,4
22138,1
22139,4
22140,5
22141,4
22142,4
22143,3
22144,5
22145,4
22146,1
22147,1
22148,1
22149,1
22150,4
22151,4
22152,5
22153,4
22154,1
22155,3
22156,3
22157,4
22158,3
22159,5
22160,4
22161,5
22162,4
22163,4
22164,5
22165,4
22166,3
22167,3
22168,4
22169,4
22170,5
22171,5
22172,2
22173,2
22174,4
22175,3
22176,4
22177,5
22178,2
22179,2
22180,5
22181,4
22182,2
22183,5
22184,5
22185,3
22186,4
22187,4
22188,3
22189,2
22190,5
22191,3
22192,5
22193,4
22194,4
22195,5
22196,3
22197,4
22198,5
22199,5
22200,4
22201,3
22202,5
22203,5
22204,3
22205,5
22206,4
22207,3
22208,4
22209,4
22210,3
22211,4
22212,4
22213,4
22214,5
22215,4
22216,5
22217,2
22218,5
22219,4
22220,5
22221,4
22222,4
22223,3
22224,4
22225,3
22226,3
22227,2
22228,5
22229,3
22230,5
22231,5
22232,5
22233,5
22234,3
22235,3
22236,3
22237,4
22238,4
22239,2
22240,5
22241,4
22242,4
22243,3
22244,3
22245,3
22246,4
22247,4
22248,5
22249,4
22250,2
22251,4
22252,3
22253,2
22254,3
22255,3
22256,2
22257,4
22258,4
22259,3
22260,4
22261,2
22262,5
22263,3
22264,4
22265,4
22266,4
22267,3
22268,2
22269,4
22270,2
22271,2
22272,2
22273,4
22274,4
22275,3
22276,1
22277,4
22278,4
22279,2
22280,4
22281,3
22282,1
22283,5
22284,4
22285,4
22286,4
22287,3
22288,1
22289,4
22290,5
22291,2
22292,4
22293,1
22294,3
22295,3
22296,1
22297,3
22298,2
22299,5
22300,2
22301,2
22302,4
22303,4
22304,4
22305,5
22306,4
22307,3
22308,3
22309,4
22310,3
22311,5
22312,5
22313,3
22314,5
22315,2
22316,1
22317,4
22318,4
22319,4
22320,2
22321,5
22322,4
22323,5
22324,3
22325,5
22326,3
22327,4
22328,2
22329,2
22330,2
22331,2
22332,2
22333,3
22334,4
22335,4
22336,2
22337,3
22338,2
22339,4
22340,5
22341,5
22342,3
22343,5
22344,3
22345,5
22346,5
22347,5
22348,3
22349,5
22350,4
22351,3
22352,3
22353,4
22354,4
22355,4
22356,4
22357,4
22358,4
22359,3
22360,5
22361,4
22362,3
22363,1
22364,4
22365,3
22366,5
22367,5
22368,5
22369,2
22370,1
22371,3
22372,5
22373,4
22374,4
22375,4
22376,3
22377,1
22378,3
22379,3
22380,3
22381,3
22382,5
22383,2
22384,2
22385,4
22386,4
22387,3
22388,4
22389,4
22390,4
22391,4
22392,5
22393,5
22394,4
22395,1
22396,1
22397,4
22398,4
22399,2
22400,2
22401,3
22402,5
22403,4
22404,4
22405,5
22406,3
22407,4
22408,4
22409,4
22410,3
22411,3
22412,2
22413,4
22414,4
22415,3
22416,3
22417,4
22418,5
22419,2
22420,3
22421,4
22422,1
22423,5
22424,5
22425,3
22426,1
22427,4
22428,1
22429,5
22430,3
22431,3
22432,5
22433,5
22434,2
22435,3
22436,4
22437,4
22438,4
22439,2
22440,4
22441,4
22442,5
22443,1
22444,3
22445,1
22446,4
22447,4
22448,4
22449,3
22450,4
22451,2
22452,4
22453,1
22454,3
22455,3
22456,4
22457,4
22458,2
22459,5
22460,3
22461,4
22462,3
22463,5
22464,3
22465,2
22466,5
22467,3
22468,5
22469,3
22470,1
22471,4
22472,1
22473,4
22474,5
22475,3
22476,4
22477,5
22478,4
22479,1
22480,4
22481,4
22482,4
22483,3
22484,5
22485,2
22486,4
22487,5
22488,3
22489,5
22490,3
22491,4
22492,3
22493,1
22494,5
22495,2
22496,2
22497,5
22498,4
22499,4
22500,3
22501,4
22502,3
22503,5
22504,4
22505,4
22506,4
22507,5
22508,5
22509,4
22510,4
22511,4
22512,3
22513,5
22514,1
22515,3
22516,4
22517,1
22518,4
22519,3
22520,2
22521,2
22522,4
22523,4
22524,3
22525,4
22526,1
22527,5
22528,1
22529,4
22530,5
22531,3
22532,4
22533,4
22534,3
22535,5
22536,4
22537,5
22538,5
22539,5
22540,3
22541,4
22542,3
22543,5
22544,2
22545,4
22546,4
22547,5
22548,2
22549,5
22550,5
22551,3
22552,5
22553,4
22554,5
22555,3
22556,4
22557,5
22558,4
22559,3
22560,2
22561,5
22562,4
22563,4
22564,4
22565,4
22566,3
22567,5
22568,3
22569,3
22570,4
22571,3
22572,3
22573,4
22574,3
22575,2
22576,1
22577,5
22578,5
22579,5
22580,5
22581,3
22582,3
22583,3
22584,3
22585,4
22586,4
22587,4
22588,5
22589,3
22590,4
22591,4
22592,5
22593,4
22594,5
22595,5
22596,1
22597,4
22598,4
22599,2
22600,4
22601,4
22602,2
22603,3
22604,5
22605,2
22606,5
22607,4
22608,1
22609,5
22610,5
22611,4
22612,5
22613,5
22614,3
22615,4
22616,3
22617,5
22618,5
22619,5
22620,5
22621,4
22622,5
22623,4
22624,2
22625,3
22626,3
22627,1
22628,3
22629,5
22630,4
22631,1
22632,2
22633,2
22634,5
22635,5
22636,3
22637,4
22638,3
22639,4
22640,5
22641,3
22642,1
22643,3
22644,4
22645,1
22646,5
22647,3
22648,5
22649,3
22650,3
22651,3
22652,3
22653,3
22654,2
22655,4
22656,5
22657,3
22658,1
22659,2
22660,5
22661,4
22662,5
22663,3
22664,3
22665,4
22666,4
22667,4
22668,4
22669,4
22670,5
22671,5
22672,4
22673,4
22674,3
22675,5
22676,4
22677,3
22678,4
22679,3
22680,3
22681,4
22682,4
22683,3
22684,5
22685,4
22686,5
22687,2
22688,2
22689,3
22690,5
22691,1
22692,5
22693,4
22694,5
22695,4
22696,2
22697,5
22698,4
22699,4
22700,5
22701,3
22702,4
22703,5
22704,3
22705,3
22706,5
22707,4
22708,3
22709,2
22710,5
22711,5
22712,4
22713,3
22714,3
22715,3
22716,4
22717,4
22718,1
22719,4
22720,4
22721,3
22722,4
22723,4
22724,3
22725,4
22726,4
22727,4
22728,5
22729,5
22730,5
22731,3
22732,3
22733,4
22734,4
22735,3
22736,2
22737,5
22738,3
22739,4
22740,3
22741,1
22742,3
22743,4
22744,3
22745,3
22746,4
22747,3
22748,5
22749,4
22750,3
22751,5
22752,1
22753,5
22754,4
22755,4
22756,5
22757,5
22758,3
22759,5
22760,4
22761,3
22762,5
22763,1
22764,2
22765,5
22766,5
22767,4
22768,5
22769,5
22770,2
22771,3
22772,3
22773,4
22774,4
22775,3
22776,4
22777,2
22778,5
22779,4
22780,4
22781,3
22782,4
22783,4
22784,2
22785,5
22786,5
22787,5
22788,5
22789,4
22790,3
22791,2
22792,5
22793,1
22794,4
22795,4
22796,3
22797,3
22798,5
22799,3
22800,4
22801,3
22802,3
22803,4
22804,3
22805,4
22806,3
22807,5
22808,4
22809,4
22810,4
22811,3
22812,3
22813,4
22814,4
22815,2
22816,5
22817,5
22818,5
22819,3
22820,3
22821,1
22822,4
22823,3
22824,3
22825,5
22826,3
22827,4
22828,3
22829,4
22830,4
22831,3
22832,3
22833,5
22834,5
22835,3
22836,4
22837,3
22838,5
22839,5
22840,3
22841,5
22842,5
22843,5
22844,3
22845,4
22846,4
22847,3
22848,3
22849,4
22850,2
22851,1
22852,4
22853,4
22854,4
22855,3
